2023-01-11 18:38:07 INFO  Metar:93  metar30 time: 111730Z
2023-01-11 18:38:07 INFO  Metar:100 metar00 time: 111700Z
2023-01-11 18:38:07 INFO  Metar:113 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:38:16 INFO  Main:11  Starting program
2023-01-11 18:38:16 INFO  Metar:30  Creating Metar Object, airport: EPSC
2023-01-11 18:38:17 INFO  Metar:64  airport metar30 finded, data: METAR EPSC 111730Z 19005KT 140V230 8000 -RA OVC002 06/06 Q1009 =
2023-01-11 18:38:17 INFO  Metar:79  airport metar00 finded, data: METAR EPSC 111700Z 17003KT 6000 -RA OVC003 06/06 Q1008 =
2023-01-11 18:38:17 INFO  Metar:93  metar30 time: 111730Z
2023-01-11 18:38:17 INFO  Metar:100 metar00 time: 111700Z
2023-01-11 18:38:17 INFO  Metar:113 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:41:14 INFO  Main:11  Starting program
2023-01-11 18:41:14 INFO  Metar:30  Creating Metar Object, airport: EPSC
2023-01-11 18:41:15 INFO  Metar:70  airport metar30 finded, data: METAR EPSC 111730Z 19005KT 140V230 8000 -RA OVC002 06/06 Q1009 =
2023-01-11 18:41:15 INFO  Metar:85  airport metar00 finded, data: METAR EPSC 111700Z 17003KT 6000 -RA OVC003 06/06 Q1008 =
2023-01-11 18:41:15 INFO  Metar:99  metar30 time: 111730Z
2023-01-11 18:41:15 INFO  Metar:106 metar00 time: 111700Z
2023-01-11 18:41:15 INFO  Metar:119 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:41:24 INFO  Main:11  Starting program
2023-01-11 18:41:24 INFO  Metar:30  Creating Metar Object, airport: EPSC
2023-01-11 18:41:24 INFO  Metar:71  airport metar30 finded, data: METAR EPSC 111730Z 19005KT 140V230 8000 -RA OVC002 06/06 Q1009 =
2023-01-11 18:41:24 INFO  Metar:86  airport metar00 finded, data: METAR EPSC 111700Z 17003KT 6000 -RA OVC003 06/06 Q1008 =
2023-01-11 18:41:24 INFO  Metar:100 metar30 time: 111730Z
2023-01-11 18:41:24 INFO  Metar:107 metar00 time: 111700Z
2023-01-11 18:41:24 INFO  Metar:120 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:41:24 INFO  Metar:50  [111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:44:28 INFO  Main:11  Starting program
2023-01-11 18:44:28 INFO  Metar:31  Creating Metar Object, airport: EPSC
2023-01-11 18:44:29 INFO  Metar:77  airport metar30 finded, data: METAR EPSC 111730Z 19005KT 140V230 8000 -RA OVC002 06/06 Q1009 =
2023-01-11 18:44:29 INFO  Metar:92  airport metar00 finded, data: METAR EPSC 111700Z 17003KT 6000 -RA OVC003 06/06 Q1008 =
2023-01-11 18:44:29 INFO  Metar:106 metar30 time: 111730Z
2023-01-11 18:44:29 INFO  Metar:113 metar00 time: 111700Z
2023-01-11 18:44:29 INFO  Metar:126 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:44:29 INFO  Metar:55  17:30
2023-01-11 18:44:29 INFO  Metar:56  [111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:44:49 INFO  Main:11  Starting program
2023-01-11 18:44:49 INFO  Metar:31  Creating Metar Object, airport: EPSC
2023-01-11 18:44:50 INFO  Metar:77  airport metar30 finded, data: METAR EPSC 111730Z 19005KT 140V230 8000 -RA OVC002 06/06 Q1009 =
2023-01-11 18:44:50 INFO  Metar:92  airport metar00 finded, data: METAR EPSC 111700Z 17003KT 6000 -RA OVC003 06/06 Q1008 =
2023-01-11 18:44:50 INFO  Metar:106 metar30 time: 111730Z
2023-01-11 18:44:50 INFO  Metar:113 metar00 time: 111700Z
2023-01-11 18:44:50 INFO  Metar:126 actual metar: [METAR, EPSC, 111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
2023-01-11 18:44:50 INFO  Metar:55  11
2023-01-11 18:44:50 INFO  Metar:56  [111730Z, 19005KT, 140V230, 8000, -RA, OVC002, 06/06, Q1009, =]
